Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-09-05,175.0,179.88,175.0,177.89,177.89,40170500,AMZN
2024-09-04,174.48,175.98,172.54,173.33,173.33,30309200,AMZN
2024-09-03,177.55,178.26,175.26,176.25,176.25,37817500,AMZN
2024-08-30,172.78,178.9,172.6,178.5,178.5,43429400,AMZN
2024-08-29,173.22,174.29,170.81,172.12,172.12,26407800,AMZN
2024-08-28,173.69,173.69,168.92,170.8,170.8,29045000,AMZN
2024-08-27,174.15,174.89,172.25,173.12,173.12,29842000,AMZN
2024-08-26,176.7,177.47,174.3,175.5,175.5,22366200,AMZN
2024-08-23,177.34,178.97,175.24,177.04,177.04,29150100,AMZN
2024-08-22,181.38,181.47,175.68,176.13,176.13,32047500,AMZN
2024-08-21,179.92,182.39,178.89,180.11,180.11,35599100,AMZN
2024-08-20,177.92,179.01,177.43,178.88,178.88,26255200,AMZN
2024-08-19,177.64,178.3,176.16,178.22,178.22,31129800,AMZN
2024-08-16,177.04,178.34,176.26,177.06,177.06,31489200,AMZN
2024-08-15,174.86,177.91,173.99,177.59,177.59,51698500,AMZN
2024-08-14,172.11,172.28,168.86,170.1,170.1,28843800,AMZN
2024-08-13,167.81,171.04,167.1,170.23,170.23,39237900,AMZN
2024-08-12,168.14,168.55,166.11,166.8,166.8,30072800,AMZN
2024-08-09,166.4,168.55,165.85,166.94,166.94,36401000,AMZN
2024-08-08,165.17,166.69,162.55,165.8,165.8,44616200,AMZN
2024-08-07,166.55,167.58,161.43,162.77,162.77,48408200,AMZN
2024-08-06,161.71,165.08,158.54,161.93,161.93,59950800,AMZN
2024-08-05,154.21,162.96,151.61,161.02,161.02,83149400,AMZN
2024-08-02,166.75,168.77,160.55,167.9,167.9,141448400,AMZN
2024-08-01,189.29,190.6,181.87,184.07,184.07,70435600,AMZN
2024-07-31,185.05,187.94,184.46,186.98,186.98,41667300,AMZN
2024-07-30,184.72,185.86,179.38,181.71,181.71,39508600,AMZN
2024-07-29,183.84,184.75,182.38,183.2,183.2,33270100,AMZN
2024-07-26,180.39,183.19,180.24,182.5,182.5,29506000,AMZN
2024-07-25,182.91,183.9,176.8,179.85,179.85,44464200,AMZN
2024-07-24,183.2,185.45,180.41,180.83,180.83,41532400,AMZN
2024-07-23,184.1,189.39,183.56,186.41,186.41,47537700,AMZN
2024-07-22,185.0,185.06,182.48,182.55,182.55,39931900,AMZN
2024-07-19,181.14,184.93,180.11,183.13,183.13,43081800,AMZN
2024-07-18,189.59,189.68,181.45,183.75,183.75,51043600,AMZN
2024-07-17,191.35,191.58,185.99,187.93,187.93,48076100,AMZN
2024-07-16,195.59,196.62,192.24,193.02,193.02,33994700,AMZN
2024-07-15,194.56,196.19,190.83,192.72,192.72,40683200,AMZN
2024-07-12,194.8,196.47,193.83,194.49,194.49,30598500,AMZN
2024-07-11,200.09,200.27,192.86,195.05,195.05,44565000,AMZN
2024-07-10,200.0,200.11,197.69,199.79,199.79,32883800,AMZN
2024-07-09,199.4,200.57,199.05,199.34,199.34,32700100,AMZN
2024-07-08,200.04,201.2,197.96,199.29,199.29,34767300,AMZN
2024-07-05,198.65,200.55,198.17,200.0,200.0,39858900,AMZN
2024-07-03,199.94,200.03,196.76,197.59,197.59,31597900,AMZN
2024-07-02,197.28,200.43,195.93,200.0,200.0,45600000,AMZN
2024-07-01,193.49,198.3,192.82,197.2,197.2,41192000,AMZN
2024-06-28,197.73,198.85,192.5,193.25,193.25,76930200,AMZN
2024-06-27,195.01,199.84,194.2,197.85,197.85,74397500,AMZN
2024-06-26,186.92,194.8,186.26,193.61,193.61,65103900,AMZN
2024-06-25,186.81,188.84,185.42,186.34,186.34,45898500,AMZN
2024-06-24,189.33,191.0,185.33,185.57,185.57,50610400,AMZN
2024-06-21,187.8,189.28,185.86,189.08,189.08,72931800,AMZN
2024-06-20,182.91,186.51,182.72,186.1,186.1,44726800,AMZN
2024-06-18,183.74,184.29,181.43,182.81,182.81,36659200,AMZN
2024-06-17,182.52,185.0,181.22,184.06,184.06,35601900,AMZN
2024-06-14,183.08,183.72,182.23,183.66,183.66,25456400,AMZN
2024-06-13,186.09,187.67,182.67,183.83,183.83,39721500,AMZN
2024-06-12,188.02,188.35,185.43,186.89,186.89,33984200,AMZN
2024-06-11,187.06,187.77,184.54,187.23,187.23,27265100,AMZN
2024-06-10,184.07,187.23,183.79,187.06,187.06,34494500,AMZN
2024-06-07,184.9,186.29,183.36,184.3,184.3,28021500,AMZN
2024-06-06,181.75,185.0,181.49,185.0,185.0,31371200,AMZN
2024-06-05,180.1,181.5,178.75,181.28,181.28,32116400,AMZN
2024-06-04,177.64,179.82,176.44,179.34,179.34,27198400,AMZN
2024-06-03,177.7,178.7,175.92,178.34,178.34,30786600,AMZN
2024-05-31,178.3,179.21,173.87,176.44,176.44,58903900,AMZN
2024-05-30,181.31,181.34,178.36,179.32,179.32,29249200,AMZN
2024-05-29,181.7,184.08,181.55,182.02,182.02,32009300,AMZN
2024-05-28,179.93,182.24,179.49,182.15,182.15,29927000,AMZN
2024-05-24,181.65,182.44,180.3,180.75,180.75,27434100,AMZN
2024-05-23,183.66,184.76,180.08,181.05,181.05,33670200,AMZN
2024-05-22,183.88,185.22,181.97,183.13,183.13,28148800,AMZN
2024-05-21,182.3,183.26,180.75,183.15,183.15,50839100,AMZN
2024-05-20,184.34,186.67,183.28,183.54,183.54,30511800,AMZN
2024-05-17,183.76,185.3,183.35,184.7,184.7,33175700,AMZN
2024-05-16,185.6,187.31,183.46,183.63,183.63,38834500,AMZN
2024-05-15,185.97,186.72,182.73,185.99,185.99,75459900,AMZN
2024-05-14,183.82,187.72,183.45,187.07,187.07,38698200,AMZN
2024-05-13,188.0,188.31,185.36,186.57,186.57,24898600,AMZN
2024-05-10,189.16,189.89,186.93,187.48,187.48,34141800,AMZN
2024-05-09,188.88,191.7,187.44,189.5,189.5,43368400,AMZN
2024-05-08,187.44,188.43,186.39,188.0,188.0,26136400,AMZN
2024-05-07,188.92,189.94,187.31,188.76,188.76,34048900,AMZN
2024-05-06,186.28,188.75,184.8,188.7,188.7,34725300,AMZN
2024-05-03,186.99,187.87,185.42,186.21,186.21,39172000,AMZN
2024-05-02,180.85,185.1,179.91,184.72,184.72,54303500,AMZN
2024-05-01,181.64,185.15,176.56,179.0,179.0,94645100,AMZN
2024-04-30,181.09,182.99,174.8,175.0,175.0,94639800,AMZN
2024-04-29,182.75,183.53,179.39,180.96,180.96,54063900,AMZN
2024-04-26,177.8,180.82,176.13,179.62,179.62,43919800,AMZN
2024-04-25,169.68,173.92,166.32,173.67,173.67,49249400,AMZN
2024-04-24,179.94,180.32,176.18,176.59,176.59,34185100,AMZN
2024-04-23,178.08,179.93,175.98,179.54,179.54,37046500,AMZN
2024-04-22,176.94,178.87,174.56,177.23,177.23,37924900,AMZN
2024-04-19,178.74,179.0,173.44,174.63,174.63,55950000,AMZN
2024-04-18,181.47,182.39,178.65,179.22,179.22,30723800,AMZN
2024-04-17,184.31,184.57,179.82,181.28,181.28,31359700,AMZN
2024-04-16,183.27,184.83,182.26,183.32,183.32,32891300,AMZN
2024-04-15,187.43,188.69,183.0,183.62,183.62,48052400,AMZN
2024-04-12,187.72,188.38,185.08,186.13,186.13,38554300,AMZN
2024-04-11,186.74,189.77,185.51,189.05,189.05,40020700,AMZN
2024-04-10,182.77,186.27,182.67,185.95,185.95,35879200,AMZN
2024-04-09,187.24,187.34,184.2,185.67,185.67,36546900,AMZN
2024-04-08,186.9,187.29,184.81,185.19,185.19,39221300,AMZN
2024-04-05,182.38,186.27,181.97,185.07,185.07,42335200,AMZN
2024-04-04,184.0,185.1,180.0,180.0,180.0,41624300,AMZN
2024-04-03,179.9,182.87,179.8,182.41,182.41,31046600,AMZN
2024-04-02,179.07,180.79,178.38,180.69,180.69,32611500,AMZN
2024-04-01,180.79,183.0,179.95,180.97,180.97,29174500,AMZN
2024-03-28,180.17,181.7,179.26,180.38,180.38,38051600,AMZN
2024-03-27,179.88,180.0,177.31,179.83,179.83,33272600,AMZN
2024-03-26,180.15,180.45,177.95,178.3,178.3,29659000,AMZN
2024-03-25,178.01,180.99,177.24,179.71,179.71,29815500,AMZN
2024-03-22,177.75,179.26,176.75,178.87,178.87,27964100,AMZN
2024-03-21,179.99,181.42,178.15,178.15,178.15,32824300,AMZN
2024-03-20,176.14,178.53,174.64,178.15,178.15,29947200,AMZN
2024-03-19,174.22,176.09,173.52,175.9,175.9,26880900,AMZN
2025-03-19,161.91,162.9,161.0,162.84,162.84,7721137,GOOGL
2025-03-18,163.68,164.25,156.72,160.67,160.67,42031100,GOOGL
2025-03-17,165.03,166.3,163.67,164.29,164.29,31184300,GOOGL
2025-03-14,163.27,166.49,162.45,165.49,165.49,31995900,GOOGL
2025-03-13,166.04,166.13,162.11,162.76,162.76,31756200,GOOGL
2025-03-12,166.58,167.64,163.53,167.11,167.11,28372400,GOOGL
2025-03-11,164.91,166.75,161.37,164.04,164.04,39587400,GOOGL
2025-03-10,168.26,168.46,163.69,165.87,165.87,43604000,GOOGL
2025-03-07,171.26,174.97,170.27,173.86,173.66,27385800,GOOGL
2025-03-06,170.53,174.81,170.5,172.35,172.15,28302000,GOOGL
2025-03-05,170.52,173.78,169.06,173.02,172.82,30954900,GOOGL
2025-03-04,166.24,173.29,165.8,170.92,170.72,45388000,GOOGL
2025-03-03,171.93,173.37,165.93,167.01,166.82,40770500,GOOGL
2025-02-28,168.68,170.61,166.77,170.28,170.08,48130600,GOOGL
2025-02-27,173.99,174.56,167.94,168.5,168.31,39991000,GOOGL
2025-02-26,175.07,176.08,171.58,172.73,172.53,35431300,GOOGL
2025-02-25,178.04,178.74,174.69,175.42,175.22,41913400,GOOGL
2025-02-24,181.99,183.12,178.89,179.25,179.04,29854200,GOOGL
2025-02-21,185.15,185.34,179.08,179.66,179.45,35199200,GOOGL
2025-02-20,184.8,185.31,182.72,184.56,184.35,20441500,GOOGL
2025-02-19,184.07,185.46,183.59,185.27,185.06,19549400,GOOGL
2025-02-18,185.6,185.96,181.74,183.77,183.56,29916700,GOOGL
2025-02-14,185.06,186.4,184.32,185.23,185.02,20448400,GOOGL
2025-02-13,184.32,186.28,183.14,186.14,185.93,21402500,GOOGL
2025-02-12,183.22,185.11,181.83,183.61,183.40,22072600,GOOGL
2025-02-11,185.03,186.94,184.28,185.32,185.11,21239500,GOOGL
2025-02-10,187.35,188.2,185.86,186.47,186.26,23105600,GOOGL
2025-02-07,191.05,191.18,183.24,185.34,185.13,49315000,GOOGL
2025-02-06,189.5,192.1,188.72,191.6,191.38,29297400,GOOGL
2025-02-05,191.07,192.75,188.03,191.33,191.11,70373900,GOOGL
2025-02-04,203.39,207.05,202.81,206.38,206.14,43856400,GOOGL
2025-02-03,200.69,203.75,200.1,201.23,201.00,27838300,GOOGL
2025-01-31,202.0,205.48,201.8,204.02,203.79,32042000,GOOGL
2025-01-30,198.0,201.4,197.67,200.87,200.64,24354700,GOOGL
2025-01-29,195.56,196.79,193.43,195.41,195.19,18218300,GOOGL
2025-01-28,192.75,195.48,190.68,195.3,195.08,24157900,GOOGL
2025-01-27,192.41,196.88,190.73,191.81,191.59,41728900,GOOGL
2025-01-24,198.1,200.9,198.0,200.21,199.98,23877500,GOOGL
2025-01-23,198.14,200.3,195.2,197.98,197.75,26951400,GOOGL
2025-01-22,199.06,200.48,197.53,198.37,198.14,26200600,GOOGL
2025-01-21,199.07,202.29,197.87,198.05,197.82,29971300,GOOGL
2025-01-17,196.53,197.23,193.75,196.0,195.77,27735100,GOOGL
2025-01-16,194.14,195.48,192.81,192.91,192.69,17815400,GOOGL
2025-01-15,193.09,196.36,191.86,195.55,195.33,21776000,GOOGL
2025-01-14,191.24,191.98,188.31,189.66,189.44,17174900,GOOGL
2025-01-13,190.07,191.18,187.36,191.01,190.79,21823700,GOOGL
2025-01-10,194.3,196.52,190.31,192.04,191.82,26665200,GOOGL
2025-01-08,192.57,196.29,192.38,193.95,193.73,24864800,GOOGL
2025-01-07,197.11,201.0,194.6,195.49,195.27,26487200,GOOGL
2025-01-06,193.98,198.22,193.85,196.87,196.64,29563600,GOOGL
2025-01-03,191.37,193.21,189.98,191.79,191.57,18596200,GOOGL
2025-01-02,190.65,192.0,187.5,189.43,189.21,20370800,GOOGL
2024-12-31,191.08,191.96,188.51,189.3,189.08,17466900,GOOGL
2024-12-30,189.8,192.55,189.12,191.24,191.02,14264700,GOOGL
2024-12-27,194.95,195.32,190.65,192.76,192.54,18891400,GOOGL
2024-12-26,195.15,196.75,194.38,195.6,195.38,12046600,GOOGL
2024-12-24,194.84,196.11,193.78,196.11,195.88,10403300,GOOGL
2024-12-23,192.62,195.1,190.15,194.63,194.41,25675000,GOOGL
2024-12-20,185.78,192.89,185.22,191.41,191.19,63462900,GOOGL
2024-12-19,191.63,193.03,188.38,188.51,188.29,32265200,GOOGL
2024-12-18,195.22,197.0,187.74,188.4,188.18,34166100,GOOGL
2024-12-17,197.25,201.42,194.98,195.42,195.20,43504000,GOOGL
2024-12-16,192.87,199.0,192.62,196.66,196.43,44934900,GOOGL
2024-12-13,191.01,192.73,189.64,189.82,189.60,25143500,GOOGL
2024-12-12,195.0,195.18,191.71,191.96,191.74,34817500,GOOGL
2024-12-11,185.31,195.61,184.85,195.4,195.18,67894100,GOOGL
2024-12-10,182.85,186.36,181.05,185.17,184.96,54813000,GOOGL
2024-12-09,173.96,176.26,173.65,175.37,175.17,25389600,GOOGL
2024-12-06,172.03,175.08,171.86,174.71,174.31,21462400,GOOGL
2024-12-05,175.36,176.06,172.33,172.64,172.24,21356200,GOOGL
2024-12-04,171.15,174.91,171.06,174.37,173.97,31615100,GOOGL
2024-12-03,171.49,172.68,170.85,171.34,170.95,22248700,GOOGL
2024-12-02,168.77,172.08,168.57,171.49,171.10,23789100,GOOGL
2024-11-29,168.5,169.43,167.16,168.95,168.56,14257200,GOOGL
2024-11-27,169.0,169.48,168.02,169.23,168.84,19266500,GOOGL
2024-11-26,167.63,169.82,167.58,169.12,168.73,20486700,GOOGL
2024-11-25,166.09,168.63,165.61,167.65,167.27,33135300,GOOGL
2024-11-22,165.85,166.46,163.9,164.76,164.38,38604600,GOOGL
2024-11-21,173.9,174.13,163.7,167.63,167.25,59734400,GOOGL
2024-11-20,177.34,177.68,173.78,175.98,175.58,18997100,GOOGL
2024-11-19,173.72,178.87,173.56,178.12,177.71,23434900,GOOGL
2024-11-18,173.42,175.44,172.9,175.3,174.90,20206600,GOOGL
2024-11-15,173.73,174.14,171.22,172.49,172.09,32504600,GOOGL
2024-11-14,178.28,178.82,174.32,175.58,175.18,31007500,GOOGL
2024-11-13,180.46,180.96,178.54,178.88,178.47,23184000,GOOGL
2024-11-12,179.82,182.49,179.39,181.62,181.20,25134900,GOOGL
2024-11-11,178.58,180.55,178.47,180.35,179.94,17450400,GOOGL
2024-11-08,180.65,180.9,178.08,178.35,177.94,22006200,GOOGL
2024-11-07,177.41,181.08,177.19,180.75,180.34,25352900,GOOGL
2024-11-06,173.8,176.94,173.5,176.51,176.11,33695500,GOOGL
2024-11-05,169.43,170.53,168.84,169.74,169.35,18242100,GOOGL
2024-11-04,169.93,170.73,168.01,169.24,168.85,21492700,GOOGL
2024-11-01,170.07,172.32,168.88,171.29,170.90,31796500,GOOGL
2024-10-31,173.13,176.82,171.0,171.11,170.72,44769000,GOOGL
2024-10-30,180.68,182.02,174.06,174.46,174.06,68890800,GOOGL
2024-10-29,167.73,170.38,167.09,169.68,169.29,42169000,GOOGL
2024-10-28,168.75,168.75,163.95,166.72,166.34,32138600,GOOGL
2024-10-25,163.67,165.59,163.42,165.27,164.89,19828900,GOOGL
2024-10-24,162.83,163.33,161.01,162.72,162.35,22412500,GOOGL
2024-10-23,164.76,165.82,161.93,162.78,162.41,18280500,GOOGL
2024-10-22,162.98,165.77,162.98,165.14,164.76,16568100,GOOGL
2024-10-21,162.95,164.5,162.62,164.07,163.69,20946500,GOOGL
2024-10-18,163.19,164.71,163.08,163.42,163.05,19757700,GOOGL
2024-10-17,165.73,166.37,162.76,162.93,162.56,21453400,GOOGL
2024-10-16,164.53,165.8,163.74,165.16,164.78,16406000,GOOGL
2024-10-15,165.79,167.68,164.63,165.46,165.08,20247200,GOOGL
2024-10-14,163.64,166.23,163.4,164.96,164.58,19016100,GOOGL
2024-10-11,162.13,163.9,161.24,163.24,162.87,15344300,GOOGL
2024-10-10,160.87,163.07,160.4,162.08,161.71,14144100,GOOGL
2024-10-09,163.45,164.84,159.74,161.86,161.49,31181800,GOOGL
2024-10-08,163.94,164.73,162.87,164.38,164.00,23072700,GOOGL
2024-10-07,167.72,168.48,162.75,162.98,162.61,22463100,GOOGL
2024-10-04,168.06,168.23,165.48,167.06,166.68,19047400,GOOGL
2024-10-03,164.41,166.64,163.92,165.86,165.48,15073100,GOOGL
2024-10-02,166.42,167.52,164.73,165.86,165.48,17760200,GOOGL
2024-10-01,167.69,169.16,164.58,166.99,166.61,28338100,GOOGL
2024-09-30,163.32,166.15,163.26,165.85,165.47,20413900,GOOGL
2024-09-27,162.81,165.7,162.63,163.95,163.57,21101300,GOOGL
2024-09-26,163.64,164.08,162.28,162.73,162.36,20319300,GOOGL
2024-09-25,161.47,162.81,161.3,161.49,161.12,18869200,GOOGL
2024-09-24,163.03,163.22,160.69,162.29,161.92,23332100,GOOGL
2024-09-23,164.35,165.49,161.67,161.85,161.48,24150900,GOOGL
2024-09-20,163.5,163.73,162.06,163.59,163.21,40896400,GOOGL
2024-09-19,163.71,163.79,161.34,162.14,161.77,26587700,GOOGL
2024-09-18,159.86,160.5,158.6,159.81,159.44,23677300,GOOGL
2024-09-17,159.02,160.55,158.38,159.32,158.95,20715600,GOOGL
2024-09-16,157.31,158.25,156.6,158.06,157.70,18379800,GOOGL
2024-09-13,155.43,158.38,155.21,157.46,157.10,29591200,GOOGL
2024-09-12,153.8,154.82,152.65,154.69,154.34,29695000,GOOGL
2024-09-11,149.92,151.5,147.52,151.16,150.81,29607700,GOOGL
2024-09-10,150.45,151.27,148.34,148.66,148.32,31118800,GOOGL
2024-09-09,152.51,153.4,147.22,148.71,148.37,39260500,GOOGL
2024-09-06,157.3,157.83,150.55,150.92,150.37,37912100,GOOGL
2024-09-05,156.3,159.45,155.98,157.24,156.67,18688700,GOOGL
2024-09-04,156.66,159.0,155.96,156.45,155.88,19353800,GOOGL
2024-09-03,161.72,161.85,156.48,157.36,156.79,38945300,GOOGL
2024-08-30,162.62,163.66,161.69,163.38,162.79,22123800,GOOGL
2024-08-29,164.31,165.97,160.25,161.78,161.20,19699800,GOOGL
2024-08-28,165.04,165.6,161.53,162.85,162.26,16407400,GOOGL
2024-08-27,165.84,166.44,164.46,164.68,164.08,11821900,GOOGL
2024-08-26,166.38,167.55,164.46,166.16,165.56,14190400,GOOGL
2024-08-23,164.72,166.18,163.83,165.62,165.02,13955700,GOOGL
2024-08-22,167.26,167.59,163.31,163.8,163.21,22493300,GOOGL
2024-08-21,165.15,166.85,164.67,165.85,165.25,22902000,GOOGL
2024-08-20,166.9,168.64,166.82,167.18,166.58,18341500,GOOGL
2024-08-19,165.28,166.69,164.26,166.67,166.07,22416200,GOOGL
2024-08-16,161.47,165.06,161.13,162.96,162.37,24208600,GOOGL
2024-08-15,160.5,161.64,159.61,161.3,160.72,31524300,GOOGL
2024-08-14,162.4,163.22,157.71,160.37,159.79,40591100,GOOGL
2024-08-13,163.41,164.73,162.97,164.16,163.57,18551700,GOOGL
2024-08-12,164.35,164.9,161.84,162.29,161.70,15895300,GOOGL
2024-08-09,160.01,163.79,159.06,163.67,163.08,28602300,GOOGL
2024-08-08,160.51,163.69,160.21,162.03,161.44,25578800,GOOGL
2024-08-07,161.25,162.98,158.47,158.94,158.37,25138600,GOOGL
2024-08-06,159.33,160.57,156.41,158.29,157.72,49004600,GOOGL
2024-08-05,155.5,164.43,154.93,159.25,158.67,53630700,GOOGL
2024-08-02,166.44,168.51,164.67,166.66,166.06,29130100,GOOGL
2024-08-01,170.25,174.05,168.88,170.76,170.14,24531400,GOOGL
2024-07-31,173.24,174.25,170.01,171.54,170.92,25729100,GOOGL
2024-07-30,170.24,171.23,168.44,170.29,169.67,18959700,GOOGL
2024-07-29,168.83,170.43,167.99,169.53,168.92,20293800,GOOGL
2024-07-26,167.15,168.09,164.06,167.0,166.40,41336900,GOOGL
2024-07-25,172.52,173.42,167.19,167.28,166.68,44852000,GOOGL
2024-07-24,173.6,176.19,171.82,172.63,172.01,49585200,GOOGL
2024-07-23,182.05,183.61,181.54,181.79,181.13,36352700,GOOGL
2024-07-22,180.59,182.7,180.23,181.67,181.01,24100300,GOOGL
2024-07-19,178.88,180.29,177.13,177.66,177.02,18881900,GOOGL
2024-07-18,181.93,182.5,176.47,177.69,177.05,25315700,GOOGL
2024-07-17,182.97,183.55,179.9,181.02,180.37,20734100,GOOGL
2024-07-16,187.36,188.68,183.37,183.92,183.25,18290700,GOOGL
2024-07-15,184.92,188.24,184.92,186.53,185.86,16474000,GOOGL
2024-07-12,185.08,187.11,184.49,185.07,184.40,22898400,GOOGL
2024-07-11,189.85,190.86,185.08,185.57,184.90,25625800,GOOGL
2024-07-10,189.15,191.75,189.03,191.18,190.49,15952500,GOOGL
2024-07-09,190.31,191.36,188.72,188.98,188.30,15121400,GOOGL
2024-07-08,189.9,190.17,187.78,189.03,188.35,21035900,GOOGL
2024-07-05,185.86,190.86,185.8,190.6,189.91,20967500,GOOGL
2024-07-03,184.85,186.09,184.0,185.82,185.15,10242100,GOOGL
2024-07-02,182.05,185.57,181.56,185.24,184.57,17372500,GOOGL
2024-07-01,183.03,183.88,181.3,182.99,182.33,16006100,GOOGL
2024-06-28,184.32,185.13,181.96,182.15,181.49,29156600,GOOGL
2024-06-27,184.18,186.05,184.02,185.41,184.74,18848900,GOOGL
2024-06-26,182.63,184.51,182.48,183.88,183.22,19839000,GOOGL
2024-06-25,179.62,184.29,179.42,184.03,183.36,23235600,GOOGL
2024-06-24,180.16,180.89,178.67,179.22,178.57,18298000,GOOGL
2024-06-21,177.0,180.85,176.61,179.63,178.98,58582700,GOOGL
2024-06-20,175.37,177.29,174.99,176.3,175.66,20160100,GOOGL
2024-06-18,177.14,177.39,174.1,175.09,174.46,21869900,GOOGL
2024-06-17,175.46,178.36,174.81,177.24,176.60,19618500,GOOGL
2024-06-14,174.22,177.06,174.15,176.79,176.15,18063600,GOOGL
2024-06-13,176.11,176.74,174.88,175.16,174.53,20913300,GOOGL
2024-06-12,178.25,180.41,176.11,177.79,177.15,27864700,GOOGL
2024-06-11,176.22,176.84,173.77,176.62,175.98,21540600,GOOGL
2024-06-10,174.97,177.06,172.76,175.01,174.38,23779200,GOOGL
2024-06-07,177.05,177.87,174.3,174.46,173.63,19661400,GOOGL
2024-06-06,175.9,177.15,175.75,176.73,175.89,23251000,GOOGL
2024-06-05,175.2,176.65,173.93,175.41,174.58,22068500,GOOGL
2024-06-04,173.28,173.85,171.89,173.79,172.96,26879600,GOOGL
2024-06-03,172.54,174.53,171.16,173.17,172.35,27459100,GOOGL
2024-05-31,171.86,173.06,169.44,172.5,171.68,37638900,GOOGL
2024-05-30,175.2,175.22,171.79,172.11,171.29,22958700,GOOGL
2024-05-29,175.43,176.84,174.72,175.9,175.06,23388700,GOOGL
2024-05-28,174.45,177.27,174.37,176.4,175.56,20572200,GOOGL
2024-05-24,174.98,175.77,173.65,174.99,174.16,16572500,GOOGL
2024-05-23,177.07,178.25,172.95,173.55,172.72,21024900,GOOGL
2024-05-22,176.64,177.15,175.21,176.38,175.54,17880000,GOOGL
2024-05-21,176.9,178.15,175.81,177.85,177.00,16989400,GOOGL
2024-05-20,176.19,178.77,176.08,176.92,176.08,22554400,GOOGL
2024-05-17,174.18,176.27,173.69,176.06,175.22,24479300,GOOGL
2024-05-16,173.29,175.12,172.69,174.18,173.35,27867900,GOOGL
2024-05-15,170.63,172.65,170.51,172.51,171.69,26948400,GOOGL
2024-05-14,169.77,171.25,168.8,170.34,169.53,25127100,GOOGL
2024-05-13,164.26,169.28,164.0,169.14,168.34,31327600,GOOGL
2024-05-10,168.03,169.85,166.19,168.65,167.85,29799900,GOOGL
2024-05-09,169.39,170.69,168.18,169.96,169.15,15346700,GOOGL
2024-05-08,169.0,170.15,168.74,169.38,168.57,19569100,GOOGL
2024-05-07,168.5,171.76,168.39,171.25,170.44,28039700,GOOGL
2024-05-06,167.46,168.14,166.03,168.1,167.30,21871300,GOOGL
2024-05-03,167.56,167.96,163.05,167.24,166.44,34662400,GOOGL
2024-05-02,164.79,166.73,163.89,166.62,165.83,24294500,GOOGL
2024-05-01,164.3,167.12,163.09,163.86,163.08,33493200,GOOGL
2024-04-30,165.61,168.1,162.6,162.78,162.01,33562900,GOOGL
2024-04-29,169.06,169.55,165.21,166.15,165.36,45610000,GOOGL
2024-04-26,174.37,174.71,169.65,171.95,171.13,64665300,GOOGL
2024-04-25,151.33,156.49,150.87,156.0,155.26,57109700,GOOGL
2024-04-24,157.49,159.57,157.17,159.13,158.37,22779100,GOOGL
2024-04-23,156.96,158.97,156.28,158.26,157.51,21151600,GOOGL
2024-04-22,154.31,157.64,154.06,156.28,155.54,26446200,GOOGL
2024-04-19,156.2,156.36,152.3,154.09,153.36,32239100,GOOGL
2024-04-18,155.34,156.94,154.62,156.01,155.27,19883000,GOOGL
2024-04-17,155.62,157.08,154.58,155.47,154.73,21763100,GOOGL
2024-04-16,154.19,155.65,153.43,154.4,153.67,20779500,GOOGL
2024-04-15,158.86,159.24,154.59,154.86,154.12,27136500,GOOGL
2024-04-12,157.96,160.22,157.14,157.73,156.98,25329200,GOOGL
2024-04-11,156.91,159.68,156.46,159.41,158.65,27166400,GOOGL
2024-04-10,156.21,156.61,154.68,156.14,155.40,22838600,GOOGL
2024-04-09,156.09,158.56,155.19,156.6,155.85,31113000,GOOGL
2024-04-08,152.78,155.27,152.61,154.85,154.11,20702000,GOOGL
2024-04-05,150.03,153.42,149.6,152.5,151.77,23449300,GOOGL
2024-04-04,153.5,154.77,150.45,150.53,149.81,34724700,GOOGL
2024-04-03,153.6,155.08,152.73,154.92,154.18,24705000,GOOGL
2024-04-02,153.5,154.7,152.15,154.56,153.82,24586000,GOOGL
2024-04-01,150.69,155.74,150.61,155.49,154.75,31730800,GOOGL
2024-03-28,150.85,151.43,150.17,150.93,150.21,24485400,GOOGL
2024-03-27,151.18,151.64,148.9,150.87,150.15,22879200,GOOGL
2024-03-26,150.22,152.26,149.98,150.67,149.95,22149100,GOOGL
2024-03-25,149.94,150.38,147.82,150.07,149.36,19229300,GOOGL
2024-03-22,149.12,151.58,148.98,150.77,150.05,29175700,GOOGL
2024-03-21,149.47,150.37,146.9,147.6,146.90,24755600,GOOGL
2024-03-20,148.0,148.86,146.74,148.74,148.03,21311500,GOOGL
2024-03-19,148.16,148.79,146.08,147.03,146.33,24070400,GOOGL
2025-03-19,584.02,588.35,578.74,582.3,582.30,6026583,META
2025-03-18,600.05,600.25,574.66,582.36,582.36,20265400,META
2025-03-17,607.46,613.1,598.0,604.9,604.90,15473900,META
2025-03-14,602.8,608.86,594.78,607.6,607.60,12364500,META
2025-03-13,620.25,620.5,586.51,590.64,590.11,16480300,META
2025-03-12,629.9,633.33,609.35,619.56,619.01,15747000,META
2025-03-11,595.05,614.93,593.33,605.71,605.17,17401500,META
2025-03-10,608.07,610.11,586.87,597.99,597.46,21999900,META
2025-03-07,625.37,634.79,600.61,625.66,625.10,21375700,META
2025-03-06,648.0,650.56,624.11,627.93,627.37,13446500,META
2025-03-05,641.0,659.5,637.66,656.47,655.89,13770000,META
2025-03-04,645.51,649.75,623.65,640.0,639.43,21495200,META
2025-03-03,673.68,681.25,650.84,655.05,654.47,10843800,META
